prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
82234,Indramayu,SIMPATI,TELKOMSEL,Telkomunikasi Seluler (Telkomsel) - KartuHALO/Simpati/KartuAS,"Malang, Indonesia","$ hlrlookup 0822340000000

Operator: Telkomunikasi Seluler (Telkomsel) - KartuHALO/Simpati/KartuAS
HLR     : Malang, Indonesia"
