prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
811625,Padangsidempuan,HALO,TELKOMSEL,,,
812624,Padangsidempuan,HALO / SIMPATI,TELKOMSEL,,,
812625,Padangsidempuan,HALO / SIMPATI,TELKOMSEL,,,
