prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
85235,Madiun,AS,TELKOMSEL,,,
85258,Madiun,AS,TELKOMSEL,,,
85335,Madiun,AS,TELKOMSEL,,,
