prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
811126,Karawang,HALO,TELKOMSEL,,,
811127,Karawang,HALO,TELKOMSEL,,,
811128,Karawang,HALO,TELKOMSEL,,,
811129,Karawang,HALO,TELKOMSEL,,,
812126,Karawang,HALO / SIMPATI,TELKOMSEL,,,
812127,Karawang,HALO / SIMPATI,TELKOMSEL,,,
812128,Karawang,HALO / SIMPATI,TELKOMSEL,,,
