prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
82264,Purwakarta,SIMPATI,TELKOMSEL,,,
822677,Purwakarta,SIMPATI,TELKOMSEL,,,
822678,Purwakarta,SIMPATI,TELKOMSEL,,,
822679,Purwakarta,SIMPATI,TELKOMSEL,,,
