prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
85225,Semarang,AS,TELKOMSEL,,,
85274,Semarang,AS,TELKOMSEL,,,
85290,Semarang,AS,TELKOMSEL,,,
85292,Semarang,AS,TELKOMSEL,,,
85293,Semarang,AS,TELKOMSEL,,,
85325,Semarang,AS,TELKOMSEL,,,
