prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
811622,Rantauprapat,HALO,TELKOMSEL,,,
811623,Rantauprapat,HALO,TELKOMSEL,,,
812622,Rantauprapat,HALO / SIMPATI,TELKOMSEL,,,
812623,Rantauprapat,HALO / SIMPATI,TELKOMSEL,,,
