prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
813268,Pekalongan,HALO / SIMPATI,TELKOMSEL,,,
813269,Pekalongan,HALO / SIMPATI,TELKOMSEL,,,
813516,Pekalongan,HALO / SIMPATI,TELKOMSEL,,,
813517,Pekalongan,HALO / SIMPATI,TELKOMSEL,,,
821332,Pekalongan,SIMPATI,TELKOMSEL,,,
82285,Pekalongan,SIMPATI,TELKOMSEL,,,
85226,Pekalongan,AS,TELKOMSEL,,,
