prefix,city_csv,sim_csv,provider_csv,provider_api,hlr_api,raw_text
85236,Jember,AS,TELKOMSEL,,,
85259,Jember,AS,TELKOMSEL,,,
85336,Jember,AS,TELKOMSEL,,,
