prefix,city,sim_card,provider
81171,Palembang,HALO,TELKOMSEL
81178,Palembang,HALO,TELKOMSEL
81271,Palembang,HALO / SIMPATI,TELKOMSEL
81273,Palembang,HALO / SIMPATI,TELKOMSEL
81278,Palembang,HALO / SIMPATI,TELKOMSEL
81357,Palembang,HALO / SIMPATI,TELKOMSEL
81359,Palembang,HALO / SIMPATI,TELKOMSEL
