prefix,city,sim_card,provider
82148,Banjarmasin,SIMPATI,TELKOMSEL
82155,Banjarmasin,SIMPATI,TELKOMSEL
85248,Banjarmasin,AS,TELKOMSEL
85249,Banjarmasin,AS,TELKOMSEL
85348,Banjarmasin,AS,TELKOMSEL
85349,Banjarmasin,AS,TELKOMSEL
