prefix,city,sim_card,provider
813956,Samarinda,HALO / SIMPATI,TELKOMSEL
813957,Samarinda,HALO / SIMPATI,TELKOMSEL
82151,Samarinda,SIMPATI,TELKOMSEL
82158,Samarinda,SIMPATI,TELKOMSEL
85247,Samarinda,AS,TELKOMSEL
85347,Samarinda,AS,TELKOMSEL
