prefix,city,sim_card,provider
811381,Kupang,HALO,TELKOMSEL
811382,Kupang,HALO,TELKOMSEL
811383,Kupang,HALO,TELKOMSEL
811384,Kupang,HALO,TELKOMSEL
812379,Kupang,HALO / SIMPATI,TELKOMSEL
81339,Kupang,HALO / SIMPATI,TELKOMSEL
813906,Kupang,HALO / SIMPATI,TELKOMSEL
