prefix,city,sim_card,provider
85215,Jakarta,AS,TELKOMSEL
85216,Jakarta,AS,TELKOMSEL
85217,Jakarta,AS,TELKOMSEL
85218,Jakarta,AS,TELKOMSEL
85219,Jakarta,AS,TELKOMSEL
8528,Jakarta,AS,TELKOMSEL
85310,Jakarta,AS,TELKOMSEL
