prefix,city,sim_card,provider
813398,Mataram,HALO / SIMPATI,TELKOMSEL
813399,Mataram,HALO / SIMPATI,TELKOMSEL
813908,Mataram,HALO / SIMPATI,TELKOMSEL
813909,Mataram,HALO / SIMPATI,TELKOMSEL
82145,Mataram,SIMPATI,TELKOMSEL
85239,Mataram,AS,TELKOMSEL
85339,Mataram,AS,TELKOMSEL
