prefix,city,sim_card,provider
82140,Cirebon,SIMPATI,TELKOMSEL
82149,Cirebon,SIMPATI,TELKOMSEL
82150,Cirebon,SIMPATI,TELKOMSEL
82159,Cirebon,SIMPATI,TELKOMSEL
8223,Cirebon,SIMPATI,TELKOMSEL
85224,Cirebon,AS,TELKOMSEL
85324,Cirebon,AS,TELKOMSEL
