prefix,city,sim_card,provider
81111,Bogor,HALO,TELKOMSEL
81211,Bogor,HALO / SIMPATI,TELKOMSEL
813117,Bogor,HALO / SIMPATI,TELKOMSEL
813118,Bogor,HALO / SIMPATI,TELKOMSEL
813119,Bogor,HALO / SIMPATI,TELKOMSEL
821100,Bogor,SIMPATI,TELKOMSEL
82117,Bogor,SIMPATI,TELKOMSEL
