prefix,city,sim_card,provider
81149,Timika,HALO,TELKOMSEL
811498,Timika,HALO,TELKOMSEL
811499,Timika,HALO,TELKOMSEL
81249,Timika,HALO / SIMPATI,TELKOMSEL
