prefix,city,sim_card,provider
81118,Jakarta,HALO,TELKOMSEL
81119,Jakarta,HALO,TELKOMSEL
8118,Jakarta,HALO,TELKOMSEL
8119,Jakarta,HALO,TELKOMSEL
8120,Jakarta,HALO / SIMPATI,TELKOMSEL
81210,Jakarta,HALO / SIMPATI,TELKOMSEL
81213,Jakarta,HALO / SIMPATI,TELKOMSEL
