prefix,city,sim_card,provider
81141,Makassar,HALO,TELKOMSEL
81144,Makassar,HALO,TELKOMSEL
81146,Makassar,HALO,TELKOMSEL
81241,Makassar,HALO / SIMPATI,TELKOMSEL
81242,Makassar,HALO / SIMPATI,TELKOMSEL
81246,Makassar,HALO / SIMPATI,TELKOMSEL
81342,Makassar,HALO / SIMPATI,TELKOMSEL
