prefix,city,sim_card,provider
811302,Madiun,HALO,TELKOMSEL
811331,Madiun,HALO,TELKOMSEL
81234,Madiun,HALO / SIMPATI,TELKOMSEL
81335,Madiun,HALO / SIMPATI,TELKOMSEL
81355,Madiun,HALO / SIMPATI,TELKOMSEL
82141,Madiun,SIMPATI,TELKOMSEL
82351,Madiun,SIMPATI,TELKOMSEL
