prefix,city,sim_card,provider
812248,Bandung,HALO / SIMPATI,TELKOMSEL
812249,Bandung,HALO / SIMPATI,TELKOMSEL
81320,Bandung,HALO / SIMPATI,TELKOMSEL
81321,Bandung,HALO / SIMPATI,TELKOMSEL
81322,Bandung,HALO / SIMPATI,TELKOMSEL
81392,Bandung,HALO / SIMPATI,TELKOMSEL
81395,Bandung,HALO / SIMPATI,TELKOMSEL
