prefix,city,sim_card,provider
813492,Palangkaraya,HALO / SIMPATI,TELKOMSEL
82149,Palangkaraya,SIMPATI,TELKOMSEL
82156,Palangkaraya,SIMPATI,TELKOMSEL
85250,Palangkaraya,AS,TELKOMSEL
85350,Palangkaraya,AS,TELKOMSEL
