prefix,city,sim_card,provider
812224,Bandung,HALO / SIMPATI,TELKOMSEL
812225,Bandung,HALO / SIMPATI,TELKOMSEL
812226,Bandung,HALO / SIMPATI,TELKOMSEL
81223,Bandung,HALO / SIMPATI,TELKOMSEL
812245,Bandung,HALO / SIMPATI,TELKOMSEL
812246,Bandung,HALO / SIMPATI,TELKOMSEL
812247,Bandung,HALO / SIMPATI,TELKOMSEL
