prefix,city,sim_card,provider
813415,Kendari,HALO / SIMPATI,TELKOMSEL
813416,Kendari,HALO / SIMPATI,TELKOMSEL
813417,Kendari,HALO / SIMPATI,TELKOMSEL
813418,Kendari,HALO / SIMPATI,TELKOMSEL
813419,Kendari,HALO / SIMPATI,TELKOMSEL
82191,Kendari,SIMPATI,TELKOMSEL
85241,Kendari,AS,TELKOMSEL
