prefix,city,sim_card,provider
82113,Jakarta,SIMPATI,TELKOMSEL
82114,Jakarta,SIMPATI,TELKOMSEL
8218,Jakarta,SIMPATI,TELKOMSEL
8219,Jakarta,SIMPATI,TELKOMSEL
8520,Jakarta,AS,TELKOMSEL
85210,Jakarta,AS,TELKOMSEL
85214,Jakarta,AS,TELKOMSEL
