prefix,city,sim_card,provider
8138,Jakarta,HALO / SIMPATI,TELKOMSEL
81398,Jakarta,HALO / SIMPATI,TELKOMSEL
81399,Jakarta,HALO / SIMPATI,TELKOMSEL
8210,Jakarta,SIMPATI,TELKOMSEL
82110,Jakarta,SIMPATI,TELKOMSEL
82111,Jakarta,SIMPATI,TELKOMSEL
82112,Jakarta,SIMPATI,TELKOMSEL
