prefix,city,sim_card,provider
812129,Karawang,HALO / SIMPATI,TELKOMSEL
81313,Karawang,HALO / SIMPATI,TELKOMSEL
82267,Karawang,SIMPATI,TELKOMSEL
85213,Karawang,AS,TELKOMSEL
85313,Karawang,AS,TELKOMSEL
