prefix,city,sim_card,provider
82155,Tasikmalaya,SIMPATI,TELKOMSEL
8226,Tasikmalaya,SIMPATI,TELKOMSEL
85222,Tasikmalaya,AS,TELKOMSEL
85322,Tasikmalaya,AS,TELKOMSEL
