prefix,city,sim_card,provider
81169,Batam,HALO,TELKOMSEL
81170,Batam,HALO,TELKOMSEL
81177,Batam,HALO,TELKOMSEL
81270,Batam,HALO / SIMPATI,TELKOMSEL
81277,Batam,HALO / SIMPATI,TELKOMSEL
81364,Batam,HALO / SIMPATI,TELKOMSEL
81372,Batam,HALO / SIMPATI,TELKOMSEL
