prefix,city,sim_card,provider
812267,Purwokerto,HALO / SIMPATI,TELKOMSEL
812299,Purwokerto,HALO / SIMPATI,TELKOMSEL
81327,Purwokerto,HALO / SIMPATI,TELKOMSEL
813518,Purwokerto,HALO / SIMPATI,TELKOMSEL
813519,Purwokerto,HALO / SIMPATI,TELKOMSEL
821331,Purwokerto,SIMPATI,TELKOMSEL
82281,Purwokerto,SIMPATI,TELKOMSEL
