prefix,city,sim_card,provider
81329,Solo,HALO / SIMPATI,TELKOMSEL
81351,Solo,HALO / SIMPATI,TELKOMSEL
82137,Solo,SIMPATI,TELKOMSEL
82271,Solo,SIMPATI,TELKOMSEL
85229,Solo,AS,TELKOMSEL
85329,Solo,AS,TELKOMSEL
