prefix,city,sim_card,provider
813958,Pontianak,HALO / SIMPATI,TELKOMSEL
813959,Pontianak,HALO / SIMPATI,TELKOMSEL
82152,Pontianak,SIMPATI,TELKOMSEL
82159,Pontianak,SIMPATI,TELKOMSEL
85245,Pontianak,AS,TELKOMSEL
85252,Pontianak,AS,TELKOMSEL
85345,Pontianak,AS,TELKOMSEL
