prefix,city,sim_card,provider
85314,Jakarta,AS,TELKOMSEL
85315,Jakarta,AS,TELKOMSEL
85316,Jakarta,AS,TELKOMSEL
85317,Jakarta,AS,TELKOMSEL
85318,Jakarta,AS,TELKOMSEL
85319,Jakarta,AS,TELKOMSEL
