prefix,city,sim_card,provider
81367,Palembang,HALO / SIMPATI,TELKOMSEL
813682,Palembang,HALO / SIMPATI,TELKOMSEL
813683,Palembang,HALO / SIMPATI,TELKOMSEL
813684,Palembang,HALO / SIMPATI,TELKOMSEL
81373,Palembang,HALO / SIMPATI,TELKOMSEL
82175,Palembang,SIMPATI,TELKOMSEL
82176,Palembang,SIMPATI,TELKOMSEL
