prefix,city,sim_card,provider
82140,Malang,SIMPATI,TELKOMSEL
82341,Malang,SIMPATI,TELKOMSEL
85234,Malang,AS,TELKOMSEL
85257,Malang,AS,TELKOMSEL
85334,Malang,AS,TELKOMSEL
