prefix,city,sim_card,provider
81276,Pekanbaru,HALO / SIMPATI,TELKOMSEL
813575,Pekanbaru,HALO / SIMPATI,TELKOMSEL
813576,Pekanbaru,HALO / SIMPATI,TELKOMSEL
813577,Pekanbaru,HALO / SIMPATI,TELKOMSEL
813578,Pekanbaru,HALO / SIMPATI,TELKOMSEL
813579,Pekanbaru,HALO / SIMPATI,TELKOMSEL
81365,Pekanbaru,HALO / SIMPATI,TELKOMSEL
