prefix,city,sim_card,provider
8218,Palembang,SIMPATI,TELKOMSEL
82180,Palembang,SIMPATI,TELKOMSEL
82181,Palembang,SIMPATI,TELKOMSEL
82182,Palembang,SIMPATI,TELKOMSEL
82183,Palembang,SIMPATI,TELKOMSEL
82184,Palembang,SIMPATI,TELKOMSEL
85267,Palembang,AS,TELKOMSEL
