prefix,city,sim_card,provider
8231,Surabaya,SIMPATI,TELKOMSEL
85230,Surabaya,AS,TELKOMSEL
85231,Surabaya,AS,TELKOMSEL
85232,Surabaya,AS,TELKOMSEL
85233,Surabaya,AS,TELKOMSEL
85330,Surabaya,AS,TELKOMSEL
85331,Surabaya,AS,TELKOMSEL
