prefix,city,sim_card,provider
85262,Medan,AS,TELKOMSEL
85296,Medan,AS,TELKOMSEL
85297,Medan,AS,TELKOMSEL
85361,Medan,AS,TELKOMSEL
85362,Medan,AS,TELKOMSEL
