prefix,city,sim_card,provider
813593,Bandarlampung,HALO / SIMPATI,TELKOMSEL
81369,Bandarlampung,HALO / SIMPATI,TELKOMSEL
81379,Bandarlampung,HALO / SIMPATI,TELKOMSEL
82177,Bandarlampung,SIMPATI,TELKOMSEL
82185,Bandarlampung,SIMPATI,TELKOMSEL
82186,Bandarlampung,SIMPATI,TELKOMSEL
85269,Bandarlampung,AS,TELKOMSEL
