prefix,city,sim_card,provider
81138,Denpasar,HALO,TELKOMSEL
81139,Denpasar,HALO,TELKOMSEL
81236,Denpasar,HALO / SIMPATI,TELKOMSEL
81238,Denpasar,HALO / SIMPATI,TELKOMSEL
81239,Denpasar,HALO / SIMPATI,TELKOMSEL
81337,Denpasar,HALO / SIMPATI,TELKOMSEL
81338,Denpasar,HALO / SIMPATI,TELKOMSEL
