prefix,city,sim_card,provider
81160,Medan,HALO,TELKOMSEL
81161,Medan,HALO,TELKOMSEL
81163,Medan,HALO,TELKOMSEL
81164,Medan,HALO,TELKOMSEL
81165,Medan,HALO,TELKOMSEL
81260,Medan,HALO / SIMPATI,TELKOMSEL
81261,Medan,HALO / SIMPATI,TELKOMSEL
