prefix,city,sim_card,provider
81336,Jember,HALO / SIMPATI,TELKOMSEL
813545,Jember,HALO / SIMPATI,TELKOMSEL
813546,Jember,HALO / SIMPATI,TELKOMSEL
813547,Jember,HALO / SIMPATI,TELKOMSEL
813548,Jember,HALO / SIMPATI,TELKOMSEL
813549,Jember,HALO / SIMPATI,TELKOMSEL
82331,Jember,SIMPATI,TELKOMSEL
