prefix,city,sim_card,provider
812294,Yogyakarta,HALO / SIMPATI,TELKOMSEL
812295,Yogyakarta,HALO / SIMPATI,TELKOMSEL
812296,Yogyakarta,HALO / SIMPATI,TELKOMSEL
81328,Yogyakarta,HALO / SIMPATI,TELKOMSEL
82136,Yogyakarta,SIMPATI,TELKOMSEL
82138,Yogyakarta,SIMPATI,TELKOMSEL
8227,Yogyakarta,SIMPATI,TELKOMSEL
