prefix,city,sim_card,provider
81143,Manado,HALO,TELKOMSEL
81243,Manado,HALO / SIMPATI,TELKOMSEL
81244,Manado,HALO / SIMPATI,TELKOMSEL
81340,Manado,HALO / SIMPATI,TELKOMSEL
81352,Manado,HALO / SIMPATI,TELKOMSEL
82189,Manado,SIMPATI,TELKOMSEL
8219,Manado,SIMPATI,TELKOMSEL
