prefix,city,sim_card,provider
8236,Denpasar,SIMPATI,TELKOMSEL
85237,Denpasar,AS,TELKOMSEL
85238,Denpasar,AS,TELKOMSEL
85253,Denpasar,AS,TELKOMSEL
85337,Denpasar,AS,TELKOMSEL
85338,Denpasar,AS,TELKOMSEL
