prefix,city,sim_card,provider
81215,Solo,HALO / SIMPATI,TELKOMSEL
812258,Solo,HALO / SIMPATI,TELKOMSEL
812259,Solo,HALO / SIMPATI,TELKOMSEL
81226,Solo,HALO / SIMPATI,TELKOMSEL
812268,Solo,HALO / SIMPATI,TELKOMSEL
812297,Solo,HALO / SIMPATI,TELKOMSEL
812298,Solo,HALO / SIMPATI,TELKOMSEL
