prefix,city,sim_card,provider
81153,Balikpapan,HALO,TELKOMSEL
81154,Balikpapan,HALO,TELKOMSEL
81159,Balikpapan,HALO,TELKOMSEL
81254,Balikpapan,HALO / SIMPATI,TELKOMSEL
81258,Balikpapan,HALO / SIMPATI,TELKOMSEL
81346,Balikpapan,HALO / SIMPATI,TELKOMSEL
81347,Balikpapan,HALO / SIMPATI,TELKOMSEL
