prefix,city,sim_card,provider
81332,Surabaya,HALO / SIMPATI,TELKOMSEL
81353,Surabaya,HALO / SIMPATI,TELKOMSEL
81393,Surabaya,HALO / SIMPATI,TELKOMSEL
82139,Surabaya,SIMPATI,TELKOMSEL
8214,Surabaya,SIMPATI,TELKOMSEL
82142,Surabaya,SIMPATI,TELKOMSEL
82143,Surabaya,SIMPATI,TELKOMSEL
