prefix,city,sim_card,provider
81130,Surabaya,HALO,TELKOMSEL
81131,Surabaya,HALO,TELKOMSEL
81132,Surabaya,HALO,TELKOMSEL
81133,Surabaya,HALO,TELKOMSEL
81134,Surabaya,HALO,TELKOMSEL
81137,Surabaya,HALO,TELKOMSEL
81216,Surabaya,HALO / SIMPATI,TELKOMSEL
