prefix,city,sim_card,provider
81376,Medan,HALO / SIMPATI,TELKOMSEL
81396,Medan,HALO / SIMPATI,TELKOMSEL
81397,Medan,HALO / SIMPATI,TELKOMSEL
82160,Medan,SIMPATI,TELKOMSEL
82161,Medan,SIMPATI,TELKOMSEL
82165,Medan,SIMPATI,TELKOMSEL
85261,Medan,AS,TELKOMSEL
