prefix,city,sim_card,provider
85268,Palembang,AS,TELKOMSEL
85273,Palembang,AS,TELKOMSEL
85275,Palembang,AS,TELKOMSEL
85276,Palembang,AS,TELKOMSEL
85277,Palembang,AS,TELKOMSEL
85278,Palembang,AS,TELKOMSEL
8529711,Palembang,AS,TELKOMSEL
