prefix,city,sim_card,provider
81168,Banda Aceh,HALO,TELKOMSEL
81268,Banda Aceh,HALO / SIMPATI,TELKOMSEL
81269,Banda Aceh,HALO / SIMPATI,TELKOMSEL
81360,Banda Aceh,HALO / SIMPATI,TELKOMSEL
81377,Banda Aceh,HALO / SIMPATI,TELKOMSEL
82162,Banda Aceh,SIMPATI,TELKOMSEL
85260,Banda Aceh,AS,TELKOMSEL
