prefix,city,sim_card,provider
81314,Jakarta,HALO / SIMPATI,TELKOMSEL
81315,Jakarta,HALO / SIMPATI,TELKOMSEL
81316,Jakarta,HALO / SIMPATI,TELKOMSEL
81317,Jakarta,HALO / SIMPATI,TELKOMSEL
81318,Jakarta,HALO / SIMPATI,TELKOMSEL
81319,Jakarta,HALO / SIMPATI,TELKOMSEL
81358,Jakarta,HALO / SIMPATI,TELKOMSEL
