prefix,city,sim_card,provider
813950,Bandung,HALO / SIMPATI,TELKOMSEL
813951,Bandung,HALO / SIMPATI,TELKOMSEL
813952,Bandung,HALO / SIMPATI,TELKOMSEL
82115,Bandung,SIMPATI,TELKOMSEL
82116,Bandung,SIMPATI,TELKOMSEL
82118,Bandung,SIMPATI,TELKOMSEL
8214,Bandung,SIMPATI,TELKOMSEL
