prefix,city,sim_card,provider
81371,Pekanbaru,HALO / SIMPATI,TELKOMSEL
81378,Pekanbaru,HALO / SIMPATI,TELKOMSEL
82172,Pekanbaru,SIMPATI,TELKOMSEL
85265,Pekanbaru,AS,TELKOMSEL
85270,Pekanbaru,AS,TELKOMSEL
85271,Pekanbaru,AS,TELKOMSEL
85272,Pekanbaru,AS,TELKOMSEL
