prefix,city,sim_card,provider
85225,Semarang,AS,TELKOMSEL
85274,Semarang,AS,TELKOMSEL
85290,Semarang,AS,TELKOMSEL
85292,Semarang,AS,TELKOMSEL
85293,Semarang,AS,TELKOMSEL
85325,Semarang,AS,TELKOMSEL
